node_id,x,y
18698,964411.3140000001,27291219.976
18699,964368.6710000001,27291178.664
18700,964326.028,27291137.352
18701,964283.385,27291096.04
18702,964240.7420000001,27291054.728
18703,964198.099,27291013.416
18704,964155.456,27290972.104000002
18705,964137.224467937,27290954.441521924
18706,964112.8130000001,27290930.792
18707,964101.5810054109,27290919.910585452
18708,964086.8192011474,27290905.60953586
18709,964070.17,27290889.48
18710,964442.3551278242,27291275.437846478
18711,964400.060255647,27291233.475692958
18712,964357.765383471,27291191.51353944
18713,964315.4705112942,27291149.55138591
18714,964273.1756391181,27291107.589232374
18715,964230.880766942,27291065.62707886
18716,964188.5858947651,27291023.664925333
18717,964146.2910225886,27290981.702771813
18718,964127.2982877295,27290962.837847564
18719,964103.9961504121,27290939.74061829
18720,964093.1102157339,27290928.946356293
18721,964077.8249958358,27290913.76609705
18722,964061.7012782379,27290897.77846463
18723,964026.8,27289117.0
18724,964041.978333334,27289091.073333334
18725,964057.1566666677,27289065.14666667
18726,964072.3349999989,27289039.22
18727,964087.5133333324,27289013.293333333
18728,964102.6916666661,27288987.366666667
18729,964038.7,27289122.5
18730,964053.7833333326,27289097.455
18731,964068.8666666667,27289072.41
18732,964083.9500000003,27289047.365000002
18733,964099.0333333333,27289022.32
18734,964114.1166666673,27288997.275000002
18735,964024.84081138,27290063.753965
18736,964044.77184288,27290029.379822
18737,964066.408738995,27290088.31531605
18738,964086.8229213464,27290054.592577655
18739,963993.48,27289182.91
18740,964010.1399999983,27289149.955
18741,964004.84,27289186.63
18742,964021.7699999982,27289154.564999998
18743,963990.8,27291288.7
18744,964007.7400000022,27291265.892500002
18745,964024.6800000016,27291243.085
18746,964041.6200000008,27291220.2775
18747,964058.56,27291197.47
18748,964011.2000000001,27291306.925000004
18749,964028.2987500017,27291284.338124998
18750,964045.397500001,27291261.75125
18751,964062.4962500009,27291239.164374996
18752,964079.5950000001,27291216.5775
18753,964031.6000000001,27291325.150000002
18754,964048.8575000011,27291302.783750005
18755,964066.1150000012,27291280.417500004
18756,964083.372500001,27291258.051250003
18757,964100.6300000001,27291235.685000002
18758,964052.0,27291343.375
18759,964069.4162500007,27291321.229375005
18760,964086.8325000004,27291299.083750006
18761,964104.248750001,27291276.938125
18762,964121.665,27291254.7925
18763,963980.31,27289346.36
18764,963995.8607349456,27289355.77891723
18765,964013.6832452548,27289366.573825
18766,964047.0564905095,27289386.78765
18767,964080.4297357644,27289407.001475003
18768,964113.8029810191,27289427.2153
18769,964147.1762262746,27289447.429125004
18770,964180.5494715307,27289467.642950002
18771,964213.9227167856,27289487.856775
18772,964247.2959620403,27289508.070600003
18773,964280.6692072965,27289528.284425
18774,964314.0424525517,27289548.49825
18775,964347.4156978064,27289568.712075002
18776,964380.7889430614,27289588.925900005
18777,964414.1621883167,27289609.139725003
18778,964447.5354335728,27289629.353550002
18779,964480.9086788276,27289649.567375004
18780,964514.2819240824,27289669.781200003
18781,964547.6551693386,27289689.995025
18782,964581.0284146125,27289710.20884997
18783,964614.4749427721,27289730.300625686
18784,964648.0896290409,27289750.108738177
18785,964681.9065476978,27289769.571106832
18786,965235.905750023,27288807.838298846
18787,965212.9920613248,27288795.365721986
18788,965187.4857587756,27288781.48191117
18789,965152.8413782954,27288762.623982884
18790,965117.5416083513,27288743.409307342
18791,965047.5974579254,27288705.336703517
18792,964977.653307501,27288667.26409969
18793,964907.7091570768,27288629.19149586
18794,964846.6885603291,27288578.027009644
18795,964820.7163988712,27288502.7466304
18796,963991.62,27289215.13
18797,963989.9550000001,27289248.825
18798,963988.29,27289282.52
18799,963984.2999999998,27289314.439999998
18800,963982.1679999997,27289331.496
18801,964001.7045299786,27289322.501293257
18802,964005.1462330455,27289340.68706831
18803,964032.5043153102,27289349.528639182
18804,964062.8655629639,27289354.87587714
18805,964091.299043469,27289373.640755787
18806,964125.7567987839,27289393.55683129
18807,964161.2799762753,27289414.3877574
18808,964190.0889525033,27289437.36990136
18809,964227.1834431954,27289454.19566284
18810,964264.046996023,27289479.242760368
18811,964304.3302263037,27289500.92316733
18812,964340.9767408636,27289523.80378837
18813,964378.4980019607,27289546.319766153
18814,964415.4303611134,27289568.005423367
18815,964452.2438372613,27289590.499494698
18816,964489.8664319173,27289612.912151247
18817,964527.0585367465,27289635.537491895
18818,964564.867678777,27289657.926936813
18819,964597.2486866361,27289686.224740747
18820,964642.688616401,27289697.000070184
18821,964677.9835225416,27289729.229751136
18822,964690.6097781619,27289691.865778744
18823,964702.8127541086,27289644.528238136
18824,964719.4476436388,27289597.386917148
18825,964741.9226963071,27289554.280814495
18826,964767.8052431177,27289515.86839757
18827,964793.7451337945,27289485.061371773
18828,964817.4874661732,27289460.766877577
18829,964839.0274713043,27289441.83993588
18830,964848.255365701,27289412.78048603
18831,964862.325397799,27289380.840866644
18832,964880.9538490785,27289347.803573564
18833,964902.0282308895,27289314.1194319
18834,964923.6156940808,27289279.98101982
18835,964945.3484782437,27289245.682657108
18836,964966.791422754,27289211.367961638
18837,964990.1796678902,27289183.79987629
18838,965005.6197751659,27289150.500030052
18839,965028.4216584706,27289116.69978702
18840,965054.4062576833,27289079.996233586
18841,965075.7548795181,27289041.293563355
18842,965098.4221153529,27289005.802442223
18843,965120.5576406077,27288970.676911097
18844,965142.8695961902,27288935.81534446
18845,965165.1176845216,27288901.231830224
18846,965188.2225853453,27288873.694611013
18847,965206.719026873,27288838.459168464
18848,965186.8021833831,27288813.735720508
18849,965153.1955188707,27288803.7887276
18850,965109.4386032714,27288790.629727256
18851,965057.7272693536,27288773.83141784
18852,964999.0995313163,27288749.902147155
18853,964941.002406281,27288730.349602193
18854,964890.7649725311,27288690.912737533
18855,964826.9908695063,27288647.096701294
18856,964785.1521771007,27288582.87700747
18857,964758.9630061811,27288531.01067347
18858,964766.9955975572,27288477.78333898
18859,964732.1931042431,27288463.7882519
18860,964687.6108316182,27288469.021189667
18861,964636.2541122354,27288468.48280466
18862,964585.9307070329,27288468.117404554
18863,964541.0089233322,27288462.124567386
18864,964496.3069046498,27288467.87312969
18865,964448.8968832277,27288468.08988762
18866,964403.6509369144,27288466.495498884
18867,964361.4838976806,27288461.808636576
18868,964322.958783504,27288459.592427097
18869,964295.0931171768,27288446.112554345
18870,964293.8868086318,27288468.62596255
18871,964305.6538227224,27288498.499560736
18872,964307.5515184071,27288539.43980534
18873,964309.4687018256,27288582.655921698
18874,964309.9304751148,27288627.120270815
18875,964310.0706619193,27288671.716691893
18876,964309.740343528,27288715.53644538
18877,964308.3445810216,27288757.261798184
18878,964308.7443140296,27288793.016219553
18879,964297.5111364477,27288820.11862738
18880,964289.9458621296,27288847.70457505
18881,964290.4175584874,27288870.49006498
18882,964280.2347658243,27288895.242806926
18883,964255.9790228351,27288900.32985226
18884,964234.4205770834,27288915.318383288
18885,964210.9431618531,27288931.62355755
18886,964188.3632658719,27288952.052844893
18887,964164.0167807391,27288973.607745267
18888,964142.4280256346,27288995.835851327
18889,964130.1524870745,27289022.843697276
18890,964113.4599653621,27289050.765475467
18891,964096.4044737715,27289079.80674659
18892,964076.7284693916,27289110.969000436
18893,964060.8373357855,27289145.617559865
18894,964044.772364778,27289178.43335099
18895,964026.4906006476,27289206.222031843
18896,964021.840041078,27289236.454199217
18897,964017.5115411597,27289270.314404756
18898,964012.145058673,27289299.455706216
18899,964028.0571698933,27289320.534839246
18900,964061.0968745457,27289324.472566884
18901,964098.8885890506,27289338.567290988
18902,964135.8805622323,27289358.09022397
18903,964174.5663136969,27289380.16107059
18904,964215.4291084629,27289407.37576819
18905,964259.5326883832,27289430.94146555
18906,964299.9609242926,27289455.083755355
18907,964340.6516171294,27289478.65402321
18908,964373.6504035357,27289504.97708367
18909,964412.2138919289,27289521.635567244
18910,964452.5220627002,27289546.16642989
18911,964493.3016244635,27289571.39861063
18912,964535.7264748532,27289596.217200715
18913,964576.9752176559,27289620.21217558
18914,964614.8236326684,27289651.533338558
18915,964659.021448067,27289647.245737486
18916,964673.2097812975,27289597.340622116
18917,964694.1424936041,27289550.622869607
18918,964722.1862635572,27289510.13312125
18919,964753.5060612371,27289475.93443382
18920,964785.2622838992,27289449.028821845
18921,964816.0220894478,27289427.375180423
18922,964823.822065102,27289390.725169804
18923,964839.4668291261,27289352.73972568
18924,964860.3466197808,27289314.80677423
18925,964883.6502881391,27289276.865771648
18926,964907.7149335992,27289238.49265174
18927,964932.2659923686,27289199.503373343
18928,964960.4593303858,27289159.5614118
18929,964984.6968529257,27289116.34808632
18930,965012.1597193179,27289084.274441358
18931,965029.7734279024,27289047.807119668
18932,965054.7807919234,27289008.02170984
18933,965079.0895026472,27288968.02687985
18934,965104.9734036031,27288927.89733136
18935,965131.585293265,27288887.568065863
18936,965162.5665675108,27288850.130418357
18937,965121.2004180793,27288837.987755097
18938,965071.468733346,27288830.612963077
18939,965016.9948182118,27288817.970714837
18940,964957.3322360665,27288797.192700647
18941,964890.4072404177,27288769.007564917
18942,964831.5879710161,27288723.566526134
18943,964778.6823120873,27288687.47343663
18944,964747.8870251909,27288635.19806397
18945,964718.7627585432,27288577.994367726
18946,964708.7359793236,27288516.048928797
18947,964648.9303499317,27288514.425694924
18948,964591.5470210463,27288512.926561147
18949,964538.5134291453,27288503.162255585
18950,964486.5857239217,27288510.5625819
18951,964430.9722431854,27288510.89333031
18952,964381.8581828302,27288499.52007958
18953,964342.4175901442,27288488.35422046
18954,964344.0002827193,27288520.052938912
18955,964347.1770889183,27288561.57931014
18956,964349.0623312573,27288608.37861185
18957,964349.1826754976,27288655.966665536
18958,964348.1116486909,27288702.84108635
18959,964344.9556968359,27288747.696139053
18960,964339.0486508136,27288788.997561846
18961,964327.3159503852,27288825.244460434
18962,964311.2668404398,27288851.689220827
18963,964307.105683553,27288881.0119887
18964,964295.4492234226,27288906.631989215
18965,964268.0177198333,27288922.67728434
18966,964240.7242415175,27288942.664593983
18967,964214.6077307613,27288964.566338036
18968,964190.2518316507,27288989.264836755
18969,964164.1619997383,27289011.875393976
18970,964150.5054358321,27289045.479576
18971,964131.6738373791,27289077.491729833
18972,964112.7872091425,27289110.840740442
18973,964095.5616358996,27289145.401993066
18974,964079.0083084317,27289181.941872943
18975,964059.6006460225,27289218.949931834
18976,964046.9015639051,27289255.215760183
18977,964049.365192825,27289290.779330105
18978,964624.7534231135,27289604.348689992
18979,964640.8566662865,27289554.22129768
18980,964670.2105311337,27289506.94222752
18981,964705.4216318886,27289467.282230284
18982,964743.7631704425,27289435.240349386
18983,964783.724443535,27289409.13859172
18984,964794.1364558394,27289367.218248263
18985,964813.5460052266,27289323.1755408
18986,964837.1211279918,27289279.433012385
18987,964862.7267142285,27289236.364266247
18988,964889.5667982622,27289193.08163776
18989,964917.3237246022,27289149.36701579
18990,964944.7139824929,27289105.317031093
18991,964976.1278333693,27289060.213892195
18992,965007.2355950945,27289017.38884126
18993,965026.9658096855,27288973.8524702
18994,965057.1662286395,27288927.3044766
18995,965089.1492185183,27288880.57734336
18996,965033.0674883918,27288881.644181613
18997,964982.4161215866,27288856.447745036
18998,964919.8896327895,27288845.892514933
18999,964857.4690722693,27288819.568713013
19000,964810.2154645522,27288780.000465237
19001,964756.7078844327,27288738.134058233
19002,964711.0661809192,27288685.97445549
19003,964678.9711393124,27288627.795401487
19004,964660.3145925102,27288567.30744253
19005,964598.5753982798,27288561.906254854
19006,964535.2660748096,27288554.45628254
19007,964476.1897763063,27288548.79271096
19008,964431.353959805,27288563.167673126
19009,964387.4644237114,27288538.417593967
19010,964389.0749524002,27288587.950646292
19011,964390.9697955438,27288641.458871476
19012,964389.2016672798,27288693.54858669
19013,964383.9268504813,27288743.560705423
19014,964373.6909740582,27288790.051578265
19015,964358.1837337104,27288831.736459732
19016,964336.3858277408,27288862.825686138
19017,964327.8722195221,27288897.213377226
19018,964305.6389325472,27288927.850566275
19019,964276.8728417187,27288951.171102237
19020,964246.9531858863,27288976.112968978
19021,964219.999149474,27289004.667406987
19022,964190.1168529391,27289030.597266898
19023,964175.6073276502,27289067.348096956
19024,964154.2173299475,27289104.474976204
19025,964134.7803783708,27289143.26241621
19026,964116.2968623401,27289182.686181378
19027,964098.0085178311,27289224.05320468
19028,964080.1006893396,27289260.713929027
19029,964092.3703904944,27289300.041553315
19030,964134.2113292809,27289315.590054385
19031,964175.860937303,27289336.995351207
19032,964218.7204819625,27289361.251069315
